,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj
64,64,1692978101.439431,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978103.273727,110,2.6833300590515137,1,0,1,1,0.15,0.5,"[0.9835829734802246, 1.0332531929016113]",1.0,2.6833300590515137,2,1,1.3985949763392926,0,3.699413061141968,2023_08_25_11_41_40,65,"[0, 0]","[3, 4]","[0, 0]","[3, 8]",1R,1R,10.0,12
65,65,1692978107.7059789,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978109.60639,114,6.999309062957764,0,1,1,1,0.15,0.7333333333333333,"[1.09885835647583, 1.0490789413452148]",0.0,6.999309062957764,15,11,1.5388845743151514,0,7.999235153198242,2023_08_25_11_41_46,66,"[0, 0]","[2, 3]","[0, 0]","[2, 7]",1NR,1NR,11.0,13
66,66,1692978118.45444,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978122.322876,232,7.300973176956177,0,1,1,1,0.15,0.8,"[3.06681227684021, 1.0334720611572266]",1.0,7.300973176956177,10,8,1.8373272736189228,0,8.300162076950073,2023_08_25_11_41_57,67,"[1, 0]","[1, 2]","[1, 0]","[1, 6]",1R,1R,12.0,14
67,67,1692978129.520362,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692978131.606973,124,7.382655143737793,1,0,-1,1,0.0,0.5333333333333333,"[1.2839241027832031, 1.0497522354125977]",0.0,7.382655143737793,15,8,2.047306675119113,0,8.382923126220703,2023_08_25_11_42_08,68,"[1, 1]","[1, 1]","[1, 0]","[1, 5]",1NRO,1NR,13.0,15
68,68,1692978140.6527328,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1692978144.204923,213,6.317105293273926,0,1,-1,1,0.15,0.625,"[2.7501330375671387, 0.9996941089630127]",1.0,6.317105293273926,8,5,1.7334298933911323,0,7.317150115966797,2023_08_25_11_42_19,69,"[0, 0]","[4, 3]","[1, 0]","[1, 4]",1R,1R,0.0,1
69,69,1692978150.685695,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1692978152.954735,136,4.732886075973511,0,1,-1,1,0.15,0.5714285714285714,"[1.4663920402526855, 1.033400058746338]",1.0,4.732886075973511,7,4,2.2187832654953525,0,5.733275890350342,2023_08_25_11_42_29,70,"[0, 0]","[3, 2]","[1, 0]","[1, 3]",1R,1R,1.0,2
70,70,1692978159.0696409,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1692978161.0871942,121,7.114898920059204,1,0,1,-1,0.0,0.8,"[1.2153542041778564, 0.9983270168304443]",0.0,7.114898920059204,15,12,1.5357882470034816,0,8.114366054534912,2023_08_25_11_42_38,71,"[0, 1]","[2, 1]","[0, 0]","[2, 2]",1NRO,1NR,2.0,3
71,71,1692978169.934432,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692978180.985148,662,16.1663179397583,1,0,1,1,0.0,0.6666666666666666,"[10.249173879623413, 1.0161960124969482]",0.0,16.1663179397583,15,10,1.3479097687446333,0,17.164954900741577,2023_08_25_11_42_48,72,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",2NRO,2NR,3.0,4
72,72,1692978190.283103,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978192.401296,127,2.9497270584106445,0,1,-1,-1,0.15,1.0,"[1.3167128562927246, 0.9828910827636719]",1.0,2.9497270584106445,2,2,1.7695771774361322,0,3.949836015701294,2023_08_25_11_43_09,73,"[0, 0]","[8, 8]","[0, 0]","[8, 8]",1R,1R,4.0,5
73,73,1692978196.815775,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978198.7171452,114,4.333652973175049,0,1,-1,-1,0.15,0.7142857142857143,"[1.0997340679168701, 1.0331361293792725]",1.0,4.333652973175049,7,5,1.930138669886364,0,5.349879026412964,2023_08_25_11_43_15,74,"[0, 0]","[7, 7]","[0, 0]","[7, 7]",1R,1R,5.0,6
74,74,1692978204.799024,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978207.733232,176,8.116748809814453,1,0,-1,-1,0.15,0.6666666666666666,"[2.132765054702759, 0.9994869232177734]",0.0,8.116748809814453,15,10,1.459491535771899,0,9.115099906921388,2023_08_25_11_43_23,75,"[0, 0]","[6, 6]","[0, 0]","[6, 6]",1NR,1NR,6.0,7
75,75,1692978216.7146728,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978219.0488052,140,3.0996313095092773,1,0,-1,-1,0.15,1.0,"[1.5334172248840332, 1.0007071495056152]",1.0,3.0996313095092773,2,2,2.33162272778346,0,4.099282264709473,2023_08_25_11_43_35,76,"[0, 0]","[5, 5]","[0, 0]","[5, 5]",1R,1R,7.0,8
76,76,1692978223.396933,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978225.332363,116,4.397774934768677,0,1,-1,-1,0.15,0.8571428571428571,"[1.1333420276641846, 1.0333540439605713]",1.0,4.397774934768677,7,6,2.3993804594424217,0,5.400490045547485,2023_08_25_11_43_42,77,"[0, 0]","[4, 4]","[0, 0]","[4, 4]",1R,1R,8.0,9
77,77,1692978231.429887,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978233.53122,126,3.866941928863525,1,0,-1,-1,0.15,1.0,"[1.3002510070800781, 1.1666719913482666]",1.0,3.866941928863525,5,5,1.7054627616905726,0,4.86664605140686,2023_08_25_11_43_50,78,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,9.0,10
78,78,1692978238.896563,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978240.847409,117,3.083854913711548,1,0,-1,-1,0.15,1.0,"[1.1497938632965088, 1.0493390560150146]",1.0,3.083854913711548,3,3,1.2686337418721512,0,4.0833587646484375,2023_08_25_11_43_57,79,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1R,1R,10.0,11
79,79,1692978245.562689,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692978247.397007,110,6.932882785797119,1,0,-1,-1,0.0,0.9333333333333332,"[1.0332601070404053, 1.0332601070404053]",0.0,6.932882785797119,15,14,1.3262519780385016,0,7.931752920150757,2023_08_25_11_44_04,80,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NR,1NR,11.0,1
80,80,1692978256.262203,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978258.380828,127,5.565887928009033,1,0,1,1,0.15,0.8,"[1.316744089126587, 1.0166900157928467]",1.0,5.565887928009033,10,8,1.7838048452603088,0,6.565517902374268,2023_08_25_11_44_15,81,"[0, 0]","[8, 5]","[0, 0]","[6, 5]",1R,1R,0.0,2
81,81,1692978265.51116,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978267.329644,109,3.2497317790985107,1,0,1,1,0.15,0.75,"[1.0169768333435059, 0.9836070537567139]",1.0,3.2497317790985107,4,3,2.5358596264680777,0,4.249599933624268,2023_08_25_11_44_24,82,"[0, 0]","[7, 4]","[0, 0]","[5, 4]",1R,1R,1.0,3
82,82,1692978272.344491,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978276.145281,228,8.915653228759766,1,0,1,1,0.15,0.8,"[0.9831960201263428, 2.999951124191284]",0.0,8.915653228759766,15,12,1.703735145780568,0,9.914751052856444,2023_08_25_11_44_31,83,"[0, 0]","[6, 3]","[0, 0]","[4, 3]",1NR,1NR,2.0,4
83,83,1692978285.0929952,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978287.211375,127,5.883027791976929,1,0,1,1,0.15,0.5454545454545454,"[1.3164589405059814, 0.9998457431793213]",1.0,5.883027791976929,11,6,1.8635726125336527,0,6.88348388671875,2023_08_25_11_44_44,84,"[0, 0]","[5, 2]","[0, 0]","[3, 2]",1R,1R,3.0,5
84,84,1692978294.676079,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978296.476918,108,7.099059104919434,1,0,1,1,0.15,0.8,"[0.9993610382080078, 0.9993610382080078]",0.0,7.099059104919434,15,12,0.9853281828941686,0,8.098730087280273,2023_08_25_11_44_53,85,"[0, 1]","[4, 1]","[0, 1]","[2, 1]",1NR,1NR,4.0,6
85,85,1692978305.525434,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692978307.5604138,122,7.132494926452637,0,1,-1,1,0.0,0.8666666666666667,"[1.2166790962219238, 1.2332000732421875]",0.0,7.132494926452637,15,13,1.3213846523005592,0,8.132120847702026,2023_08_25_11_45_04,86,"[0, 0]","[3, 3]","[1, 0]","[1, 3]",1NRO,2NR,5.0,7
86,86,1692978316.407208,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692978318.393383,119,7.184267997741699,0,1,-1,1,0.0,0.8,"[1.1833751201629639, 0.9999549388885498]",0.0,7.184267997741699,15,12,1.8729035403811436,0,8.182435989379883,2023_08_25_11_45_15,87,"[0, 0]","[2, 2]","[1, 0]","[1, 2]",2NRO,3NR,6.0,8
87,87,1692978327.340246,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692978329.441678,126,7.4159650802612305,0,1,-1,1,0.0,0.6666666666666666,"[1.0163562297821045, 1.299300193786621]",0.0,7.4159650802612305,15,10,2.00143988374803,0,8.415831089019775,2023_08_25_11_45_26,88,"[1, 1]","[1, 1]","[0, 1]","[2, 1]",3NRO,4NR,7.0,9
88,88,1692978338.522971,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692978340.808314,137,2.71854829788208,0,1,1,-1,0.15,1.0,"[1.4827251434326172, 0.9828159809112549]",1.0,2.71854829788208,1,1,2.316278405664047,0,3.717299222946167,2023_08_25_11_45_37,89,"[0, 0]","[2, 6]","[1, 0]","[1, 6]",1R,1R,8.0,10
89,89,1692978344.805998,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692978346.874342,124,4.85107684135437,0,1,1,-1,0.15,0.625,"[1.2664577960968018, 1.0159270763397217]",1.0,4.85107684135437,8,5,1.807696328296664,0,5.850530862808228,2023_08_25_11_45_43,90,"[1, 0]","[1, 5]","[0, 0]","[2, 5]",1R,1R,9.0,11
90,90,1692978353.322132,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978357.939759,276,7.082519054412842,0,1,1,1,0.15,0.7142857142857143,"[3.8167061805725098, 1.066098928451538]",1.0,7.082519054412842,7,5,1.5668960794179592,0,8.084983110427856,2023_08_25_11_45_52,91,"[1, 0]","[1, 4]","[1, 0]","[1, 4]",1R,1R,10.0,12
91,91,1692978364.171529,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692978366.3231208,129,7.250170946121216,0,1,1,-1,0.0,0.8,"[1.3494770526885986, 1.0157508850097656]",0.0,7.250170946121216,15,12,1.5613494789644524,0,8.250000953674316,2023_08_25_11_46_03,92,"[1, 0]","[1, 3]","[0, 0]","[2, 3]",1NR,1NR,11.0,1
92,92,1692978375.1866071,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692978377.254753,124,7.383909940719604,0,1,1,1,0.0,0.7333333333333333,"[1.266669750213623, 1.0170576572418213]",0.0,7.383909940719604,15,11,1.5767550028339783,0,8.383219957351685,2023_08_25_11_46_14,93,"[1, 0]","[1, 2]","[1, 0]","[1, 2]",2NR,2NR,12.0,2
93,93,1692978386.319623,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692978388.387855,124,7.184453010559082,0,1,1,-1,0.0,0.7333333333333333,"[1.2664198875427246, 1.0336370468139648]",0.0,7.184453010559082,15,11,1.708934626072799,0,8.183892965316772,2023_08_25_11_46_25,94,"[0, 1]","[6, 1]","[1, 1]","[1, 1]",3NR,3NR,13.0,3
94,94,1692978397.251892,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978400.7863622,212,6.017465114593506,1,0,-1,-1,0.15,0.5714285714285714,"[2.733023166656494, 0.983309268951416]",1.0,6.017465114593506,7,4,2.0998409848870074,0,7.0332560539245605,2023_08_25_11_46_36,95,"[0, 0]","[5, 4]","[0, 0]","[7, 4]",1R,1R,0.0,4
95,95,1692978407.002218,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978409.002697,120,3.116236925125122,1,0,-1,-1,0.15,1.0,"[1.1988410949707031, 0.9821071624755859]",1.0,3.116236925125122,3,3,1.4609957911061306,0,4.1153740882873535,2023_08_25_11_46_45,96,"[0, 0]","[4, 3]","[0, 0]","[6, 3]",1R,1R,1.0,5
96,96,1692978413.700751,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978415.735712,122,3.517270088195801,1,0,-1,-1,0.15,0.5,"[1.233421802520752, 1.0000247955322266]",1.0,3.517270088195801,4,2,1.696577605605659,0,4.517602920532227,2023_08_25_11_46_52,97,"[0, 0]","[3, 2]","[0, 0]","[5, 2]",1R,1R,2.0,6
97,97,1692978420.817483,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978422.768168,117,7.248893976211548,1,0,-1,-1,0.15,0.7333333333333333,"[1.149794101715088, 0.9998469352722168]",0.0,7.248893976211548,15,11,1.8044837900730928,0,8.248538255691528,2023_08_25_11_46_59,98,"[0, 1]","[2, 1]","[0, 1]","[4, 1]",1NR,1NR,3.0,7
98,98,1692978431.833002,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692978433.90239,124,7.167612791061401,0,1,1,-1,0.0,0.6,"[1.2671420574188232, 0.9837470054626465]",0.0,7.167612791061401,15,9,1.8107429444316432,0,8.167842864990234,2023_08_25_11_47_10,99,"[1, 0]","[1, 3]","[0, 0]","[3, 3]",1NRO,2NR,4.0,8
99,99,1692978442.749632,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692978444.55047,108,6.898534059524536,0,1,1,1,0.0,0.8666666666666667,"[0.982619047164917, 0.9997332096099854]",0.0,6.898534059524536,15,13,1.743436169611223,0,7.898123025894165,2023_08_25_11_47_21,100,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",2NRO,3NR,5.0,9
100,100,1692978453.3811042,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692978470.5812778,1031,22.316001653671265,0,1,1,1,0.0,0.8,"[16.398889780044556, 0.9998757839202881]",0.0,22.316001653671265,15,12,1.7530565816752046,0,23.31639671325684,2023_08_25_11_47_32,101,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",3NRO,4NR,6.0,10
101,101,1692978480.1796942,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978482.497506,139,4.500189781188965,0,1,-1,-1,0.15,0.5,"[1.516305923461914, 0.9830968379974365]",1.0,4.500189781188965,6,3,2.2749218133563893,0,5.50029993057251,2023_08_25_11_47_59,102,"[0, 0]","[2, 3]","[0, 0]","[2, 8]",1R,1R,7.0,11
102,102,1692978488.329257,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692978490.480391,129,7.300092935562134,0,1,-1,-1,0.0,0.6666666666666666,"[1.349660873413086, 0.9993500709533691]",0.0,7.300092935562134,15,10,1.7316308479005256,0,8.299659967422485,2023_08_25_11_48_07,103,"[1, 0]","[1, 2]","[1, 0]","[1, 7]",1NR,1NR,8.0,1
103,103,1692978499.395394,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692978501.7976818,143,4.516615867614746,1,0,1,-1,0.15,1.0,"[1.5825247764587402, 1.0159778594970703]",1.0,4.516615867614746,6,6,1.291702230544277,0,5.516945838928223,2023_08_25_11_48_18,104,"[0, 1]","[4, 1]","[0, 0]","[4, 6]",1R,1R,0.0,2
104,104,1692978507.57767,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978509.3957188,109,3.2668652534484863,0,1,1,1,0.15,1.0,"[0.9834690093994141, 1.0169031620025635]",1.0,3.2668652534484863,4,4,2.055541318402198,0,4.2666449546813965,2023_08_25_11_48_26,105,"[0, 0]","[3, 4]","[0, 0]","[3, 5]",1R,1R,1.0,3
105,105,1692978514.4110851,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978516.228471,109,2.584012031555176,1,0,1,1,0.15,1.0,"[0.9838588237762451, 1.0165057182312012]",1.0,2.584012031555176,2,2,1.8334264511349905,0,3.583972692489624,2023_08_25_11_48_33,106,"[0, 0]","[2, 3]","[0, 0]","[2, 4]",1R,1R,2.0,4
106,106,1692978520.5605152,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978522.3782778,109,7.132497787475586,1,0,1,1,0.15,0.7333333333333333,"[0.9834396839141846, 1.0168538093566895]",0.0,7.132497787475586,15,11,1.8784485223907204,0,8.132295846939087,2023_08_25_11_48_39,107,"[1, 0]","[1, 2]","[1, 0]","[1, 3]",1NR,1NR,3.0,5
107,107,1692978531.4596858,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692978533.394861,116,7.233086347579956,1,0,-1,1,0.0,0.6666666666666666,"[1.133223295211792, 1.0332722663879395]",0.0,7.233086347579956,15,10,1.809686433867107,0,8.232527256011963,2023_08_25_11_48_50,108,"[0, 1]","[3, 1]","[0, 0]","[9, 2]",1NRO,2NR,4.0,6
108,108,1692978542.4591832,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692978551.309302,530,13.949099779129028,1,0,-1,-1,0.0,0.8666666666666667,"[8.032172679901123, 0.9828588962554932]",0.0,13.949099779129028,15,13,1.446495955072315,0,14.948899745941162,2023_08_25_11_49_01,109,"[0, 1]","[2, 1]","[0, 1]","[8, 1]",2NRO,3NR,5.0,7
109,109,1692978560.4911091,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692978562.42605,116,2.4007906913757324,0,1,1,-1,0.15,1.0,"[1.133035659790039, 1.0158238410949707]",1.0,2.4007906913757324,1,1,1.037495460264135,0,3.401057720184326,2023_08_25_11_49_19,110,"[1, 0]","[1, 6]","[0, 0]","[7, 6]",1R,1R,6.0,8
110,110,1692978566.45725,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978568.274571,109,2.6669790744781494,0,1,1,1,0.15,1.0,"[0.983555793762207, 1.01670503616333]",1.0,2.6669790744781494,2,2,1.7778248583736318,0,3.6671438217163086,2023_08_25_11_49_25,111,"[0, 0]","[6, 5]","[0, 0]","[6, 5]",1R,1R,7.0,9
111,111,1692978572.706989,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978574.657742,117,3.050178050994873,1,0,1,1,0.15,0.6666666666666666,"[1.1498360633850098, 1.032740831375122]",1.0,3.050178050994873,3,2,1.84456790477846,0,4.049776792526245,2023_08_25_11_49_31,112,"[0, 0]","[5, 4]","[0, 0]","[5, 4]",1R,1R,8.0,10
112,112,1692978579.356468,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978581.207197,111,4.968100070953369,1,0,1,1,0.15,0.8888888888888888,"[0.9832031726837158, 1.0501480102539062]",1.0,4.968100070953369,9,8,1.5378016956117249,0,5.966377019882202,2023_08_25_11_49_38,113,"[0, 0]","[4, 3]","[0, 0]","[4, 3]",1R,1R,9.0,11
113,113,1692978587.989109,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692978589.807803,109,6.932821989059448,0,1,1,1,0.0,0.8,"[0.9835860729217529, 1.017077922821045]",0.0,6.932821989059448,15,12,1.6190696829562214,0,7.932798862457275,2023_08_25_11_49_46,114,"[0, 0]","[3, 2]","[0, 0]","[3, 2]",1NR,1NR,10.0,1
114,114,1692978598.671764,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692978600.522521,111,7.166712045669556,0,1,1,1,0.0,0.7333333333333333,"[1.0160131454467773, 1.049584150314331]",0.0,7.166712045669556,15,11,1.7881577788981662,0,8.166328191757202,2023_08_25_11_49_57,115,"[0, 1]","[2, 1]","[0, 1]","[2, 1]",2NR,2NR,11.0,2
115,115,1692978609.570656,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1692978611.489728,115,7.017071008682251,1,0,1,-1,0.0,0.6666666666666666,"[1.1163299083709717, 0.999762773513794]",0.0,7.017071008682251,15,10,2.1401611382824743,0,8.016677141189575,2023_08_25_11_50_08,116,"[1, 1]","[1, 1]","[1, 0]","[1, 16]",3NR,3NR,12.0,3
116,116,1692978620.3368871,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692978622.372051,122,4.466991901397705,1,0,-1,1,0.15,0.5714285714285714,"[1.2328739166259766, 1.0163369178771973]",1.0,4.466991901397705,7,4,1.5756998128456667,0,5.466156959533691,2023_08_25_11_50_19,117,"[0, 1]","[8, 1]","[0, 0]","[8, 15]",1R,1R,0.0,4
117,117,1692978628.452825,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978630.321114,112,5.299569845199585,1,0,-1,-1,0.15,0.6,"[1.0164458751678467, 1.0674278736114502]",1.0,5.299569845199585,10,6,1.8088932649151717,0,6.300637006759644,2023_08_25_11_50_27,118,"[0, 0]","[7, 11]","[0, 0]","[7, 14]",1R,1R,1.0,5
118,118,1692978637.4352472,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978639.237227,108,2.967280864715576,0,1,-1,-1,0.15,1.0,"[1.0007288455963135, 0.9839417934417725]",1.0,2.967280864715576,3,3,1.867190981610772,0,3.9668259620666495,2023_08_25_11_50_36,119,"[0, 0]","[6, 10]","[0, 0]","[6, 13]",1R,1R,2.0,6
119,119,1692978643.968559,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978645.969878,120,5.766448020935059,1,0,-1,-1,0.15,0.7272727272727273,"[1.1993780136108398, 1.016010046005249]",1.0,5.766448020935059,11,8,1.3483576548844471,0,6.765949964523315,2023_08_25_11_50_42,120,"[0, 0]","[5, 9]","[0, 0]","[5, 12]",1R,1R,3.0,7
120,120,1692978653.434251,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978655.2361212,108,5.917898893356323,0,1,-1,-1,0.15,0.8333333333333334,"[0.9837040901184082, 1.0007460117340088]",1.0,5.917898893356323,12,10,1.877343552256736,0,6.916563987731934,2023_08_25_11_50_52,121,"[0, 0]","[4, 8]","[0, 0]","[4, 11]",1R,1R,4.0,8
121,121,1692978663.050598,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978664.852295,108,6.233182191848755,0,1,-1,-1,0.15,0.6923076923076923,"[0.9995162487030029, 0.9835231304168701]",1.0,6.233182191848755,13,9,2.1932427544734403,0,7.232889175415039,2023_08_25_11_51_01,122,"[0, 0]","[3, 7]","[0, 0]","[3, 10]",1R,1R,5.0,9
122,122,1692978673.0000908,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978674.9174411,115,4.682653188705444,1,0,-1,-1,0.15,0.75,"[1.115943193435669, 0.9826712608337402]",1.0,4.682653188705444,8,6,1.7675163238781877,0,5.6826910972595215,2023_08_25_11_51_11,123,"[0, 0]","[2, 6]","[0, 0]","[2, 9]",1R,1R,6.0,10
123,123,1692978681.315495,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978683.216744,114,3.400923013687134,0,1,-1,-1,0.15,0.5,"[1.1004209518432617, 1.000269889831543]",1.0,3.400923013687134,4,2,1.6915788016326552,0,4.401234149932861,2023_08_25_11_51_20,124,"[1, 0]","[1, 5]","[1, 0]","[1, 8]",1R,1R,7.0,11
124,124,1692978688.315348,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1692978691.3178382,180,6.849232196807861,0,1,-1,1,0.15,0.7272727272727273,"[2.200361967086792, 0.9829881191253662]",1.0,6.849232196807861,11,8,1.5642225242281786,0,7.849049091339111,2023_08_25_11_51_27,125,"[1, 0]","[1, 4]","[0, 0]","[3, 7]",1R,1R,8.0,12
125,125,1692978698.914861,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692978701.033022,127,4.5658698081970215,0,1,-1,-1,0.15,0.7142857142857143,"[1.315985918045044, 1.066011905670166]",1.0,4.5658698081970215,7,5,1.7171680894932495,0,5.566264152526856,2023_08_25_11_51_37,126,"[0, 0]","[2, 3]","[0, 0]","[2, 6]",1R,1R,9.0,13
126,126,1692978707.1309462,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692978709.165424,121,7.1326189041137695,0,1,-1,-1,0.0,0.7333333333333333,"[1.2330260276794434, 1.0172958374023438]",0.0,7.1326189041137695,15,11,1.6102344712956584,0,8.132478952407837,2023_08_25_11_51_46,127,"[1, 0]","[1, 2]","[1, 0]","[1, 5]",1NR,1NR,10.0,1
127,127,1692978718.0139909,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692978719.815475,108,4.950513124465942,1,0,1,-1,0.15,0.5555555555555556,"[0.9833362102508545, 0.9997789859771729]",1.0,4.950513124465942,9,5,1.9620708600064407,0,5.950468063354492,2023_08_25_11_51_56,128,"[0, 1]","[8, 1]","[0, 0]","[13, 4]",1R,1R,0.0,2
128,128,1692978726.629794,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692978728.447568,109,7.016087055206299,0,1,1,1,0.15,0.7333333333333333,"[0.9835929870605469, 1.0164158344268799]",0.0,7.016087055206299,15,11,1.8618955847664285,0,8.01605486869812,2023_08_25_11_52_05,129,"[0, 0]","[7, 3]","[0, 0]","[12, 3]",1NR,1NR,1.0,3
